,date,Afghanistan,Africa,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,England,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,North Korea,North Macedonia,Northern Cyprus,Northern Ireland,Northern Mariana Islands,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin (French part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Scotland,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wales,Wallis and Futuna,Western Sahara,World,Yemen,Zambia,Zimbabwe
852,2022-05-04,0.0,801709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131089.0,0.0,50.0,2925886.0,18884.0,0.0,22.0,0.0,0.0,0.0,129.0,0.0,2028.0,0.0,0.0,0.0,0.0,9984.0,0.0,0.0,0.0,515942.0,0.0,0.0,1143.0,0.0,0.0,0.0,0.0,92092.0,0.0,0.0,0.0,0.0,122145.0,948000.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,167379.0,92.0,0.0,2607.0,0.0,834.0,0.0,0.0,2432.0,36008.0,0.0,0.0,98480.0,0.0,0.0,342.0,0.0,0.0,527962.0,332126.0,0.0,0.0,0.0,0.0,43061.0,0.0,0.0,0.0,0.0,0.0,148185.0,0.0,0.0,11653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1530937.0,0.0,25271.0,0.0,0.0,774849.0,0.0,5632.0,0.0,2371.0,0.0,271.0,45937.0,0.0,52329.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,2291.0,11603.0,9.0,0.0,0.0,0.0,0.0,0.0,338.0,197619.0,2260361.0,499.0,1989.0,0.0,0.0,3206.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,30656.0,0.0,0.0,1568.0,0.0,0.0,0.0,0.0,1204008.0,0.0,0.0,0.0,6739.0,0.0,1937.0,22448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94073.0,0.0,0.0,11955.0,0.0,0.0,2149.0,0.0,1208.0,43634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9772.0,0.0,0.0,0.0,0.0,7047.0,0.0,0.0,428.0,0.0,0.0,54304.0,972222.0,162497.0,0.0,0.0,0.0,0.0,0.0,0.0,2374.0,0.0,128365.0,0.0,0.0,31392.0,0.0,0.0,0.0,0.0,0.0,0.0,2271.0,0.0,0.0,0.0,0.0,0.0,0.0,122685.0,420976.0,0.0,2465308.0,3149.0,0.0,0.0,0.0,0.0,137273.0,7694.0,0.0,0.0,6454235.0,0.0,0.0,47215.0
853,2022-05-05,0.0,831803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154041.0,0.0,36.0,4063002.0,19610.0,0.0,5046.0,0.0,0.0,0.0,0.0,0.0,930.0,0.0,0.0,0.0,0.0,6990.0,0.0,0.0,0.0,327647.0,0.0,0.0,1142.0,0.0,0.0,0.0,0.0,110291.0,0.0,0.0,0.0,0.0,111902.0,1114000.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,97705.0,121.0,0.0,2621.0,0.0,715.0,0.0,0.0,2036.0,32380.0,0.0,0.0,88642.0,0.0,0.0,326.0,0.0,0.0,457396.0,303905.0,0.0,0.0,0.0,0.0,51497.0,0.0,0.0,0.0,0.0,0.0,105707.0,0.0,0.0,14656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293772.0,0.0,30351.0,0.0,0.0,1638213.0,0.0,0.0,0.0,2436.0,0.0,28.0,45923.0,0.0,33825.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,2488.0,0.0,414.0,0.0,0.0,0.0,0.0,0.0,395.0,197619.0,3276544.0,488.0,2170.0,0.0,0.0,13781.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,92088.0,0.0,0.0,1577.0,0.0,0.0,0.0,0.0,1146782.0,0.0,0.0,0.0,6744.0,0.0,2235.0,23183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92475.0,0.0,0.0,15419.0,0.0,0.0,0.0,0.0,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8541.0,0.0,0.0,0.0,0.0,5577.0,0.0,0.0,442.0,0.0,0.0,57824.0,789819.0,3725.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.0,0.0,100221.0,0.0,0.0,183961.0,0.0,0.0,0.0,0.0,274.0,0.0,14748.0,0.0,0.0,0.0,0.0,0.0,0.0,110803.0,415500.0,0.0,2544040.0,4552.0,0.0,0.0,0.0,0.0,191452.0,6876.0,0.0,0.0,7311985.0,0.0,0.0,0.0
854,2022-05-06,0.0,836641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152161.0,0.0,44.0,5125445.0,19433.0,0.0,4242.0,0.0,0.0,0.0,0.0,0.0,1906.0,0.0,0.0,0.0,0.0,15141.0,0.0,0.0,0.0,580399.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,56773.0,0.0,0.0,0.0,0.0,113951.0,1232000.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,64716.0,77.0,0.0,5636.0,0.0,655.0,0.0,0.0,1879.0,32818.0,0.0,0.0,88866.0,0.0,0.0,365.0,0.0,0.0,435739.0,284331.0,0.0,0.0,0.0,0.0,58039.0,0.0,0.0,0.0,0.0,0.0,76808.0,0.0,0.0,10643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1885158.0,0.0,37744.0,0.0,0.0,1885111.0,0.0,0.0,0.0,3568.0,0.0,296.0,44606.0,1138.0,362892.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,4328.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,386.0,193855.0,3526544.0,639.0,2641.0,0.0,0.0,22134.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,84621.0,0.0,0.0,1813.0,0.0,0.0,0.0,0.0,1103389.0,0.0,0.0,0.0,4703.0,0.0,999.0,23242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87345.0,0.0,0.0,19240.0,0.0,0.0,0.0,0.0,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9901.0,0.0,0.0,0.0,0.0,6796.0,0.0,0.0,433.0,0.0,0.0,59172.0,1049815.0,254970.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.0,0.0,126783.0,0.0,0.0,266333.0,0.0,0.0,0.0,0.0,295.0,0.0,15887.0,0.0,0.0,0.0,0.0,0.0,0.0,109269.0,458600.0,0.0,2968704.0,8168.0,0.0,0.0,0.0,0.0,188703.0,5799.0,0.0,0.0,8574271.0,0.0,0.0,0.0
855,2022-05-07,0.0,851397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57526.0,0.0,0.0,4762338.0,9756.0,0.0,3565.0,0.0,0.0,0.0,25.0,0.0,1321.0,0.0,0.0,0.0,0.0,5430.0,0.0,0.0,0.0,165765.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,53909.0,0.0,0.0,0.0,0.0,21416.0,1119000.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,93.0,0.0,396.0,0.0,523.0,0.0,0.0,814.0,8135.0,0.0,0.0,122347.0,0.0,0.0,129.0,0.0,0.0,315034.0,139265.0,0.0,0.0,0.0,0.0,19071.0,0.0,0.0,0.0,0.0,0.0,15354.0,0.0,0.0,7387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221193.0,0.0,36648.0,0.0,0.0,1945305.0,0.0,33410.0,0.0,2324.0,0.0,59.0,30218.0,0.0,455703.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,670.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,19.0,193855.0,3524224.0,267.0,3045.0,0.0,0.0,25980.0,0.0,0.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,69656.0,0.0,0.0,2146.0,0.0,0.0,0.0,0.0,873490.0,0.0,0.0,0.0,4233.0,0.0,153.0,13898.0,0.0,153763.0,0.0,0.0,0.0,0.0,0.0,81210.0,0.0,0.0,4153.0,0.0,0.0,796.0,0.0,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8269.0,0.0,0.0,0.0,0.0,7119.0,0.0,0.0,31.0,0.0,0.0,53595.0,447737.0,50112.0,0.0,0.0,0.0,0.0,0.0,0.0,743.0,0.0,0.0,0.0,0.0,65108.0,0.0,0.0,0.0,0.0,248.0,0.0,4161.0,0.0,0.0,0.0,0.0,0.0,0.0,139041.0,208582.0,0.0,2324612.0,193.0,0.0,0.0,0.0,0.0,149311.0,4192.0,0.0,0.0,7263894.0,0.0,0.0,67075.0
856,2022-05-08,0.0,803525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29708.0,0.0,0.0,4052416.0,209459.0,0.0,3308.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,821.0,0.0,0.0,0.0,109389.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,37132.0,0.0,0.0,0.0,0.0,1315.0,969000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,56.0,0.0,616.0,0.0,0.0,527.0,3039.0,0.0,0.0,39978.0,0.0,0.0,52.0,0.0,0.0,160325.0,73823.0,0.0,0.0,0.0,0.0,3390.0,0.0,0.0,0.0,0.0,0.0,4356.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742813.0,0.0,23234.0,0.0,0.0,1848015.0,0.0,62643.0,0.0,869.0,0.0,1052.0,5800.0,0.0,152652.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,288.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,21.0,195092.0,3331930.0,0.0,1854.0,0.0,0.0,31003.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,22106.0,0.0,0.0,491.0,0.0,0.0,0.0,0.0,739570.0,0.0,0.0,0.0,1269.0,0.0,22.0,211946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16838.0,0.0,0.0,744.0,0.0,0.0,1166.0,0.0,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6127.0,0.0,0.0,0.0,0.0,4895.0,0.0,0.0,10.0,0.0,0.0,12742.0,269174.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,49781.0,0.0,0.0,0.0,0.0,184.0,0.0,2193.0,0.0,0.0,0.0,0.0,0.0,0.0,50768.0,91791.0,0.0,1967111.0,2.0,0.0,0.0,0.0,0.0,55006.0,3394.0,0.0,0.0,6236956.0,0.0,0.0,60056.0
857,2022-05-09,0.0,600091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157623.0,0.0,0.0,4182580.0,17213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,0.0,0.0,0.0,0.0,7308.0,0.0,0.0,0.0,220341.0,0.0,0.0,892.0,0.0,0.0,0.0,0.0,13983.0,0.0,0.0,0.0,0.0,111257.0,1174000.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,18813.0,0.0,0.0,1480.0,0.0,1047.0,0.0,0.0,2286.0,21569.0,0.0,0.0,67725.0,0.0,0.0,283.0,0.0,0.0,306993.0,181281.0,0.0,0.0,0.0,0.0,33895.0,0.0,0.0,0.0,0.0,0.0,35861.0,0.0,0.0,6514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311058.0,0.0,18056.0,0.0,0.0,1411730.0,0.0,44335.0,0.0,2301.0,0.0,977.0,35554.0,457.0,228639.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,2402.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,249.0,107759.0,2812217.0,0.0,2260.0,0.0,0.0,32083.0,0.0,0.0,982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,38359.0,0.0,0.0,1367.0,0.0,0.0,0.0,0.0,1024155.0,0.0,0.0,0.0,5497.0,0.0,907.0,20576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90797.0,0.0,0.0,8735.0,0.0,0.0,2189.0,0.0,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9706.0,0.0,0.0,0.0,0.0,6270.0,0.0,0.0,102.0,0.0,0.0,3618.0,730991.0,107700.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.0,0.0,78060.0,0.0,0.0,135883.0,0.0,0.0,0.0,0.0,0.0,0.0,17828.0,0.0,0.0,0.0,0.0,0.0,0.0,87894.0,392891.0,0.0,2634342.0,14034.0,0.0,0.0,0.0,0.0,95412.0,4966.0,0.0,0.0,6865386.0,0.0,0.0,13514.0
858,2022-05-10,0.0,752594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177854.0,0.0,43.0,4890600.0,16985.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,1143.0,0.0,0.0,0.0,0.0,9094.0,0.0,0.0,0.0,284529.0,0.0,0.0,1072.0,0.0,0.0,0.0,0.0,36699.0,0.0,0.0,0.0,0.0,123798.0,1339000.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,28905.0,0.0,0.0,1994.0,0.0,741.0,0.0,0.0,2583.0,27220.0,0.0,0.0,81472.0,0.0,0.0,351.0,0.0,0.0,403463.0,261588.0,0.0,0.0,0.0,0.0,57800.0,0.0,0.0,0.0,0.0,0.0,82711.0,0.0,0.0,6392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1512329.0,0.0,32018.0,0.0,0.0,1642326.0,0.0,65062.0,0.0,2980.0,0.0,1069.0,42794.0,0.0,239403.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,4571.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,264.0,107759.0,3394292.0,607.0,2132.0,0.0,0.0,33780.0,0.0,0.0,949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,80142.0,0.0,0.0,1425.0,0.0,0.0,0.0,0.0,1090401.0,0.0,0.0,0.0,6794.0,0.0,1664.0,22907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102869.0,0.0,0.0,8568.0,0.0,0.0,2010.0,0.0,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8858.0,0.0,0.0,0.0,0.0,5258.0,0.0,0.0,272.0,0.0,0.0,53644.0,845103.0,127652.0,0.0,0.0,0.0,0.0,0.0,0.0,1268.0,0.0,74509.0,0.0,0.0,160679.0,0.0,0.0,0.0,0.0,0.0,0.0,16632.0,0.0,0.0,0.0,0.0,0.0,0.0,102996.0,425416.0,0.0,2990678.0,11677.0,0.0,0.0,0.0,0.0,303665.0,5872.0,0.0,0.0,8005068.0,0.0,0.0,115991.0
859,2022-05-11,0.0,724136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161662.0,0.0,46.0,5195714.0,16683.0,0.0,0.0,0.0,0.0,360522.0,83.0,0.0,2620.0,0.0,0.0,0.0,0.0,9419.0,0.0,0.0,0.0,1380141.0,0.0,0.0,1034.0,0.0,0.0,0.0,0.0,80651.0,0.0,0.0,0.0,0.0,185391.0,1585000.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,31648.0,95.0,0.0,2794.0,0.0,740.0,0.0,0.0,2828.0,34107.0,0.0,0.0,82002.0,0.0,0.0,314.0,0.0,0.0,403249.0,258898.0,0.0,0.0,0.0,0.0,43716.0,0.0,0.0,0.0,0.0,0.0,83482.0,0.0,0.0,6395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588983.0,0.0,24197.0,0.0,0.0,1617857.0,0.0,65688.0,0.0,2987.0,0.0,823.0,47519.0,0.0,226843.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,4057.0,0.0,386.0,0.0,0.0,0.0,0.0,0.0,256.0,114991.0,3418603.0,538.0,1872.0,0.0,0.0,36162.0,0.0,0.0,1610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,11005.0,0.0,0.0,1626.0,0.0,0.0,0.0,0.0,1145062.0,0.0,0.0,0.0,7019.0,0.0,2410.0,22806.0,0.0,162199.0,0.0,0.0,0.0,0.0,0.0,99696.0,0.0,0.0,11241.0,0.0,0.0,7637.0,0.0,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9001.0,0.0,0.0,0.0,0.0,4899.0,0.0,0.0,325.0,0.0,0.0,61184.0,1992004.0,107286.0,0.0,0.0,0.0,0.0,0.0,0.0,2462.0,0.0,80039.0,0.0,0.0,181263.0,0.0,0.0,0.0,0.0,260.0,0.0,15284.0,0.0,0.0,0.0,0.0,0.0,0.0,103977.0,427103.0,0.0,4360384.0,13526.0,0.0,0.0,0.0,0.0,0.0,5955.0,0.0,0.0,9482971.0,0.0,0.0,74202.0
860,2022-05-12,0.0,767290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168208.0,0.0,49.0,4860591.0,17116.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,986.0,0.0,0.0,0.0,0.0,29937.0,0.0,0.0,0.0,997788.0,0.0,0.0,943.0,0.0,0.0,0.0,0.0,72858.0,0.0,0.0,0.0,0.0,185547.0,1456000.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,29374.0,70.0,0.0,2612.0,0.0,698.0,0.0,0.0,2505.0,26813.0,0.0,0.0,81550.0,0.0,0.0,325.0,0.0,0.0,425971.0,286300.0,0.0,0.0,0.0,0.0,51453.0,0.0,0.0,0.0,0.0,0.0,86298.0,0.0,0.0,8622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603150.0,0.0,26181.0,0.0,0.0,1643824.0,0.0,0.0,0.0,3025.0,0.0,1266.0,45808.0,0.0,223063.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,318.0,115457.0,3203567.0,547.0,1791.0,0.0,0.0,44157.0,0.0,0.0,1204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,21179.0,0.0,0.0,1449.0,0.0,0.0,0.0,0.0,1144715.0,0.0,0.0,0.0,6775.0,0.0,2416.0,23062.0,0.0,150337.0,0.0,0.0,0.0,0.0,0.0,97719.0,0.0,0.0,9203.0,0.0,0.0,7083.0,0.0,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6801.0,0.0,0.0,0.0,0.0,5468.0,0.0,0.0,296.0,0.0,0.0,64378.0,1620229.0,104959.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.0,0.0,79806.0,0.0,0.0,247323.0,0.0,0.0,0.0,0.0,0.0,0.0,14133.0,0.0,0.0,0.0,0.0,0.0,0.0,100628.0,437247.0,0.0,3919674.0,6155.0,0.0,0.0,0.0,0.0,0.0,5502.0,0.0,0.0,8841858.0,0.0,0.0,114162.0
861,2022-05-13,0.0,730616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203799.0,0.0,62.0,5034552.0,17550.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,1507.0,0.0,0.0,0.0,0.0,3663.0,0.0,0.0,0.0,168203.0,0.0,0.0,813.0,0.0,0.0,0.0,0.0,24512.0,0.0,0.0,0.0,0.0,186306.0,1474000.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,21555.0,67.0,0.0,5029.0,0.0,182.0,0.0,0.0,2470.0,36554.0,0.0,0.0,69045.0,0.0,0.0,307.0,0.0,0.0,385155.0,260013.0,0.0,0.0,0.0,0.0,56947.0,0.0,0.0,0.0,0.0,0.0,59729.0,0.0,0.0,5323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969830.0,0.0,35050.0,0.0,0.0,1573641.0,0.0,0.0,0.0,2671.0,0.0,236.0,43451.0,0.0,500487.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,327.0,115457.0,3059662.0,538.0,2372.0,0.0,0.0,57643.0,0.0,0.0,1168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561.0,0.0,0.0,0.0,0.0,1127612.0,0.0,0.0,0.0,4497.0,0.0,1098.0,23608.0,0.0,168254.0,0.0,0.0,0.0,0.0,0.0,100324.0,0.0,0.0,7787.0,0.0,0.0,12784.0,0.0,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7284.0,0.0,0.0,0.0,0.0,8733.0,0.0,0.0,315.0,0.0,0.0,62945.0,827603.0,163896.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.0,0.0,126793.0,0.0,0.0,70616.0,0.0,0.0,0.0,0.0,0.0,0.0,14569.0,0.0,0.0,0.0,0.0,0.0,0.0,86459.0,476314.0,0.0,2984187.0,20692.0,0.0,0.0,0.0,0.0,0.0,5633.0,0.0,0.0,8129146.0,0.0,0.0,78519.0
862,2022-05-14,0.0,796127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88651.0,0.0,0.0,4706020.0,5286.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1433.0,0.0,0.0,0.0,0.0,1545.0,0.0,0.0,0.0,40832.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,44423.0,0.0,0.0,0.0,0.0,46050.0,1283000.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,12715.0,67.0,0.0,668.0,0.0,566.0,0.0,0.0,1384.0,13274.0,0.0,0.0,88668.0,0.0,0.0,113.0,0.0,0.0,289531.0,152400.0,0.0,0.0,0.0,0.0,19506.0,0.0,0.0,0.0,0.0,0.0,11690.0,0.0,0.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350782.0,0.0,34478.0,0.0,0.0,1685274.0,0.0,0.0,0.0,1918.0,0.0,57.0,30504.0,0.0,592773.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,42.0,120049.0,3176421.0,281.0,2788.0,0.0,0.0,49271.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1786.0,0.0,0.0,0.0,0.0,817220.0,0.0,0.0,0.0,1860.0,0.0,152.0,11569.0,0.0,88505.0,0.0,0.0,0.0,0.0,0.0,106615.0,0.0,0.0,2505.0,0.0,0.0,1251.0,0.0,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6598.0,0.0,0.0,0.0,0.0,8013.0,0.0,0.0,12.0,0.0,0.0,54688.0,346560.0,36957.0,0.0,0.0,0.0,0.0,0.0,0.0,983.0,0.0,0.0,0.0,0.0,51790.0,0.0,0.0,0.0,0.0,0.0,0.0,2761.0,0.0,0.0,0.0,0.0,0.0,0.0,100567.0,240551.0,0.0,2319765.0,297.0,0.0,0.0,0.0,0.0,0.0,3441.0,0.0,0.0,6967027.0,0.0,12855.0,147695.0
